channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins
twitter,message,tweet,https://reply.buffer.com/conversations/WzYwPEzFMQAB8trR,inbound,,estherschepers (Esther Schepers),"""@firefox mijn opgeslagen wachtwoorden worden niet goed opgeslagen #dtv #firefox""","EN,Pending,Help Me",2018-06-29 13:12:21,2018-06-29 13:12:21,https://twitter.com/statuses/1012685200898383872,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzYwPEzFMQAB8trR,outbound,Wim B,estherschepers (Esther Schepers),"""@estherschepers Wellicht staat op deze pagina een oplossing voor uw probleem: https://t.co/8TYvOgFuXx ~BW""","EN,Pending,Help Me",2018-06-29 13:12:21,2018-07-02 7:06:54,https://twitter.com/statuses/1013680396398157825,237273,3954.55
twitter,message,tweet,https://reply.buffer.com/conversations/WzYwPEzFMQAB8trR,inbound,,estherschepers (Esther Schepers),"""@firefox Ik kan ze wel opslaan, maar naar een paar weken zijn ze weer weg, erg lastig.""","EN,Pending,Help Me",2018-06-29 13:12:21,2018-07-02 13:36:46,https://twitter.com/statuses/1013778510861754368,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXsHGZC4QAB88ms,inbound,,mdnja (MDN 更新情報),"""skewX() - by inkusu https://t.co/Dy0olJ90dC""","EN,Not Fan Luv,Help Me,No Action Taken,Android",2018-06-29 8:21:36,2018-06-29 8:21:36,https://twitter.com/statuses/1012612031609016320,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXp9GQG-wABmGDz,inbound,,zhorebb (趙國必崩),"""@firefox Where could I get the PGP signature of installation package for Firefox?  Thx!""","EN,Not Fan Luv,Help Me,Android",2018-06-29 8:12:36,2018-06-29 8:12:36,https://twitter.com/statuses/1012609765053263872,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXnqlZj2gABmnga,inbound,,shpyo (Piotr Cichosz),"""Hey @firefox , why do you show this message when I click on &lt;a href="""" target=""_blank""&gt; which opens a new window in same domain url? ¯\_(ツ)_/¯ https://t.co/Cpyrfl5yqW""","EN,Not Fan Luv,Help Me",2018-06-29 8:02:49,2018-06-29 8:02:49,https://twitter.com/statuses/1012607305404125184,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXkoWQG-wABmGCZ,inbound,,naugtur (Ζbγѕzеk),"""@firefox When I close tabs, it's 1000 at a time 😜""","EN,Not Fan Luv,Help Me",2018-06-29 7:49:52,2018-06-29 7:49:52,https://twitter.com/statuses/1012604043997401088,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXkmlPwbwAB55Of,inbound,,datanaos (datanaos),"""Avec #Firefox #Monitor, découvrez qui #vole vos #données #personnelles
@Clubic @firefox 
Source :
  https://t.co/Q1yg4OA6di""","EN,Not Fan Luv,Help Me",2018-06-29 7:49:45,2018-06-29 7:49:45,https://twitter.com/statuses/1012604015908216832,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXkKFZj2gABmnfm,inbound,,hellosct1 (ChristopheVilleneuve),"""Aujourd'hui, Je donne une conference sur la face cachee (#hidden) #webextensions de @firefox @passageenseine @mozilla_fr @firefox_fr @MozWebExt  @mozamo #pses2018 #mozlove #mozactivate""","EN,Not Fan Luv,Help Me",2018-06-29 7:47:51,2018-06-29 7:47:51,https://twitter.com/statuses/1012603537774338050,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXkKFZj2gABmnfm,outbound,,hellosct1 (ChristopheVilleneuve),"""@hellosct1 @firefox @passageenseine @mozilla_fr @MozWebExt @mozamo y'avait du monde ?""","EN,Not Fan Luv,Help Me",2018-06-29 7:47:51,2018-07-01 19:34:07,https://twitter.com/statuses/1013506052132954112,215176,3586.266667
twitter,message,tweet,https://reply.buffer.com/conversations/WzXkKFZj2gABmnfm,inbound,,hellosct1 (ChristopheVilleneuve),"""@firefox_FR @firefox @passageenseine @mozilla_fr @MozWebExt @mozamo Oui""","EN,Not Fan Luv,Help Me",2018-06-29 7:47:51,2018-07-01 20:03:22,https://twitter.com/statuses/1013513411865595905,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXeklPwbwAB55NA,inbound,,faktaJOSS (raeL),"""Mozila FireFox :| https://t.co/eyxJM6aUyO""","EN,Not Fan Luv,Help Me",2018-06-29 7:23:52,2018-06-29 7:23:52,https://twitter.com/statuses/1012597503114399744,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXdmmZC4QAB88jT,inbound,,vpetersson (Viktor Petersson 🎩),"""Very nice! Native @torproject support in @brave. Rumors that @firefox will get the same. https://t.co/EeeHEuTHVv""","EN,Not Fan Luv,Help Me",2018-06-29 7:19:35,2018-06-29 7:19:35,https://twitter.com/statuses/1012596426185101312,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXcl2QG-wABmGAP,inbound,,JudithKeijzers (Judith Keijzers),"""@ingnl Dag, de website via Explorer werkt helemaal goed, particulier èn zakelijk. Chrome, zakelijk wel en particulier niet goed, Firefox beide niet goed. Waar zou dat aan kunnen liggen? En ben ik de enige die dat heeft? Dank.""","EN,Not Fan Luv,Help Me",2018-06-29 7:15:03,2018-06-29 7:15:03,https://twitter.com/statuses/1012595282197041152,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXcAlZj2gABmndP,inbound,,GemeenteDenHaag (Gemeente Den Haag),"""@jxliab Wat vervelend om te lezen, Julia. Heb je misschien ook al een andere internetbrowser geprobeerd? (Mozilla, google chrome etc.)""","EN,Not Fan Luv,Help Me",2018-06-29 7:12:54,2018-06-29 7:12:54,https://twitter.com/statuses/1012594742838874113,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXYUWZC4QAB88hj,inbound,,markmallens (Mark Mallens),"""@ANWB Jullie site https://t.co/InDIJ8MbQQ  is niet scrollbaar, zowel in Firefox als IE, en da's vrij vervelend;) Iets aan te doen?""","EN,Not Fan Luv,Help Me",2018-06-29 6:57:09,2018-06-29 6:57:09,https://twitter.com/statuses/1012590780429586433,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXYRWQG-wABmF_E,inbound,,vireakvibol (VIREAK KEOSOKVIBOL),"""@FlatpakApps What about stable @firefox and @ChromiumDev""","EN,Not Fan Luv,Help Me",2018-06-29 6:57:05,2018-06-29 6:57:05,https://twitter.com/statuses/1012590760913354754,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXXMWQG-wABmF-s,inbound,,akialwayz (Akil Ajith),"""hey @firefox,after the new update the browser is using more than 60% of my cpu..had no problems earlier..hope you fix this bug and continue making firefox the best browser""","EN,Not Fan Luv,Help Me",2018-06-29 6:52:31,2018-06-29 6:52:31,https://twitter.com/statuses/1012589615310487553,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXXAWZC4QAB88hL,inbound,,mdnja (MDN 更新情報),"""- by mfuji09 https://t.co/ZVs2PBo6Ed""","EN,Not Fan Luv,Help Me",2018-06-29 6:51:34,2018-06-29 6:51:34,https://twitter.com/statuses/1012589376013029376,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzXSv2QG-wABmF9q,inbound,,metagaming (Sabrina Calvo 🍃),"""@rmdolh @firefox J ai vu passer un gros exploit de firefox hier c est lié ?""","EN,No Action Taken,WebDev,Help Me",2018-06-29 6:33:34,2018-06-29 6:33:34,https://twitter.com/statuses/1012584843736178695,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzW81GQG-wABmF3B,inbound,,RonaldMatias (Ronaldo Matias),"""#FF @RevoarInfo @wyllison @florpimenta @vbernat @luis13vieira @erimonatto @_danisoouza @GADRAMEL @tvrasinec @Savio1954 @firefox @juventudecut @twibbon @RASimoneWeber @GizeleLiima @Jujunayara @VICENTINHOPT @emirsader @Gov_DF @RespectSaifLife @conslegal @pentblog @brenderwtf""","EN,No Action Taken,Press Release,Help Me",2018-06-29 5:00:03,2018-06-29 5:00:03,https://twitter.com/statuses/1012561308770762754,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzW8rY8a-wABn0BB,inbound,,ole_man_joe (Ole Man Joe),"""No it's not. https://t.co/q4kWfXzItP""","EN,No Action Taken,Press Release,Help Me",2018-06-29 4:59:22,2018-06-29 4:59:22,https://twitter.com/statuses/1012561138943447040,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWVNVZj2gABmnHY,inbound,,BlairReeves (Blair Reeves),"""I moved from Chrome to the new @firefox as my primary browser last week, and I can now confidently recommend that you all do the same.

Chrome is great, but let a non-advertising company control your access to the web.""","EN,No Action Taken,Not Fan Luv,Help Me,Fan Luv",2018-06-29 2:11:00,2018-06-29 2:11:00,https://twitter.com/statuses/1012518766784045059,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWUFGZC4QAB88Mz,inbound,,CarlosE_Lozada (Carlos Emigdio Lozada),"""Con #GoogleChrome no he podido navegar hoy, ahora lo hago con @firefox_es y el buscador @DuckDuckGo aunque va lento. ¿Habrá alguna razón?""","EN,No Action Taken,Not Fan Luv,Help Me,Fan Luv",2018-06-29 2:06:10,2018-06-29 2:06:10,https://twitter.com/statuses/1012517552289910784,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWUFGZC4QAB88Mz,outbound,Miguel Useche,CarlosE_Lozada (Carlos Emigdio Lozada),"""@CarlosE_Lozada ¿Sigues con el problema? -MU""","EN,No Action Taken,Not Fan Luv,Help Me,Fan Luv",2018-06-29 2:06:10,2018-07-22 15:17:33,https://twitter.com/statuses/1021051628202479616,2034683,33911.38333
twitter,message,tweet,https://reply.buffer.com/conversations/WzWUFGZC4QAB88Mz,inbound,,CarlosE_Lozada (Carlos Emigdio Lozada),"""@firefox_es Mejoró, aunque no va del todo bien.""","EN,No Action Taken,Not Fan Luv,Help Me,Fan Luv",2018-06-29 2:06:10,2018-07-22 16:05:58,https://twitter.com/statuses/1021063813024673792,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWREo8a-wABnz0E,inbound,,S1NE4T3R (Pedro Vermelhudo),"""@firefox version 61 seems to cause some issues on Youtube video play. Dropped frames on HD resolutions. Had to downgrade to v60 to fix it. Is this issue something you're aware of and fixing in a future patch?""","EN,No Action Taken,Not Fan Luv,Help Me,Fan Luv",2018-06-29 1:53:21,2018-06-29 1:53:21,https://twitter.com/statuses/1012514326031282177,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWQ1I8a-wABnz0A,inbound,,hardfire (अभिनाश),"""@EmilyKager @firefox The veggie wizard of fox 🦊""","EN,No Action Taken,Help Me",2018-06-29 1:52:16,2018-06-29 1:52:16,https://twitter.com/statuses/1012514052449488896,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWPoWQG-wABmFoJ,inbound,,EmilyKager (Emily Kager),"""Had an awesome conversation with my Lyft driver which ended with her trying vegetarianism AND @firefox! 🦊🌱 Conscious choosers are all over Portland!""","EN,No Action Taken,Help Me",2018-06-29 1:47:12,2018-06-29 1:47:12,https://twitter.com/statuses/1012512777024356352,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWNP48a-wABnzyU,inbound,,Shauna74891161 (Shauna),"""@firefox You are bigots, why would anyone use you?  You fire people because of their religion.  Go away.""","EN,No Action Taken,Help Me",2018-06-29 1:37:01,2018-06-29 1:37:01,https://twitter.com/statuses/1012510215235727360,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWMiGQG-wABmFmJ,inbound,,WTFaulk (Ya Boi),"""Pass https://t.co/wdV05seTNr""","EN,No Action Taken,Help Me",2018-06-29 1:33:59,2018-06-29 1:33:59,https://twitter.com/statuses/1012509450404548612,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzWLNlZj2gABmnC3,inbound,,kimee7777 (Kimberly Christensen),"""@firefox_53 @firefox Yes, I noticed Kaitlyn does look like Nicole &amp; Winston looks like the Dallas MAVERICKS' J J Barea too!!!!""","EN,No Action Taken,Help Me",2018-06-29 1:28:20,2018-06-29 1:28:20,https://twitter.com/statuses/1012508030695628800,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzU4o5ju-QABByQm,inbound,,ThinkerYzu (Thinker),"""@andreasgal @amibendavid @BrendanEich @carlosdomingo @KaiOStech @Google @mozilla @firefox It is great and sad!  Great to see KaiOS's success, sad to look back.""","EN,Nightly,Help Me",2018-06-28 19:35:00,2018-06-28 19:35:00,https://twitter.com/statuses/1012419111559880704,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzU3Z8YL7gABFRzG,inbound,,DerrickBledsoe6 (Derrick Bledsoe),"""Cross-site tracking: Let’s unpack that https://t.co/KctQrdlr7l via @firefox""","EN,Nightly,Help Me",2018-06-28 19:30:46,2018-06-28 19:30:46,https://twitter.com/statuses/1012418046386933760,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzU3PjC1xAABh9yr,inbound,,gunn_x (Keith Gunn),"""@sweeneytimm @firefox Save to something like Pocket https://t.co/DicVLiEhOa""","EN,Nightly,Help Me",2018-06-28 19:30:04,2018-06-28 19:30:04,https://twitter.com/statuses/1012417870498877441,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzU1eMYL7gABFRyE,inbound,,01ive_Juice (0live💊Juice),"""@SwiftOnSecurity @firefox brand book's section on brand position includes a subtle nod to furry culture. https://t.co/wvZWmgLrfe""","EN,Nightly,Help Me",2018-06-28 19:20:16,2018-06-28 19:20:16,https://twitter.com/statuses/1012415404818382848,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUrWm8j5gAB-fRL,inbound,,casprine_ix (yato🔥🚀),"""@nkansahrexford @firefox @googlechrome @MicrosoftEdge 😂😂😂😂😂""","EN,Help Me,zRetiredTagduplicat",2018-06-28 18:39:21,2018-06-28 18:39:21,https://twitter.com/statuses/1012405105130393600,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUqgMYL7gABFRsu,inbound,,nkansahrexford (Nkansah Rexford),"""@firefox  is a browser. 

@googlechrome  is a browser. 

Safari is kinda a browser. 

@MicrosoftEdge  is a software.

Internet Explorer is a bunch of code.""","EN,Help Me,zRetiredTagduplicat",2018-06-28 18:35:43,2018-06-28 18:35:43,https://twitter.com/statuses/1012404192802205696,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUqhm8j5gAB-fQt,inbound,,vytyaa (vytya),"""@raymondcamden in FF: https://t.co/W2H03SgoTe""","EN,Help Me,Sync,employee,Solved",2018-06-28 18:35:40,2018-06-28 18:35:40,https://twitter.com/statuses/1012404177568518145,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUqTzC1xAABh9s1,inbound,,nkansahrexford (Nkansah Rexford),"""@firefox  *is* a browser. 

@googlechrome  *is* a browser. 

Safari *is kinda a* browser. 

@MicrosoftEdge  *is* a software.

Internet Explorer is a bunch of code.""","EN,Help Me,Sync,employee,Solved",2018-06-28 18:34:54,2018-06-28 18:34:54,https://twitter.com/statuses/1012403987306467328,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUqNyHzpgABj_9D,inbound,,ComHub1 (ComHub),"""New post (Как исправить SSL_ERROR_RX_RECORD_TOO_LONG в Mozilla Firefox?) has been published on https://t.co/RQWVMLvyb5 - https://t.co/TFAFgg0HuA https://t.co/z5CLNOJKek""","EN,Help Me,Sync,employee,Solved",2018-06-28 18:34:20,2018-06-28 18:34:20,https://twitter.com/statuses/1012403843626348544,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUqoG8j5gAB-fQu,inbound,,lucaskatayama (Lucas Katayama),"""@firefox 61 is insanely fucking awesome fast""","EN,Help Me,Sync",2018-06-28 18:33:22,2018-06-28 18:33:22,https://twitter.com/statuses/1012403600524566528,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUp6DC1xAABh9st,inbound,,dms3tv (Marks Stephens),"""@firefox Been trying Firefox as an alternative to chrome for 4 months. Downside is it constantly crashes on video sites like YouTube. Not working out so great. I had higher expectations.""","EN,Help Me,Sync",2018-06-28 18:32:51,2018-06-28 18:32:51,https://twitter.com/statuses/1012403470547210240,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUp6DC1xAABh9st,outbound,Rachel McGuigan,dms3tv (Marks Stephens),"""@dms3tv Sorry your Firefox is crashing :( Here are quick fixes to prevent this from happening again: https://t.co/ttZkEZayzJ - RM https://t.co/kz8t3XLC7k""","EN,Help Me,Sync",2018-06-28 18:32:51,2018-06-29 0:24:54,https://twitter.com/statuses/1012492064674729986,21123,352.05
twitter,message,tweet,https://reply.buffer.com/conversations/WzUoAjC1xAABh9ru,inbound,,Ian_Blazevich (Iañ Burke),"""Please exit my timeline https://t.co/M9OEzidsGb""","EN,Help Me,Solved",2018-06-28 18:25:04,2018-06-28 18:25:04,https://twitter.com/statuses/1012401510024663040,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUniDC1xAABh9rW,inbound,,Persian_lion1 (Persian_lion20148🇮🇷🇵🇸♌️),"""@AbhieMusyaffa @firefox you're a beautiful FIREfox 😍😍😍""","EN,Help Me,Solved",2018-06-28 18:23:03,2018-06-28 18:23:03,https://twitter.com/statuses/1012401003210182657,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUnYW8j5gAB-fPH,inbound,,AlwaysLethargic (Lethargic Ramblings),"""lol no https://t.co/Pk68rribMX""","EN,Help Me,Solved",2018-06-28 18:22:23,2018-06-28 18:22:23,https://twitter.com/statuses/1012400836750860288,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUnFG8j5gAB-fO8,inbound,,LEXELrecords (LEXEL Records),"""@giordi63 @carolafrediani @CEPS_thinktank @libreoffice @firefox @Linux Il problema non si risolve se il programma è #Opensource... In quanto non esiste il sistema privo di falle o errori. E chi aiuta a risolvere le vulnerabilità in favore della collettività va incentivato.""","EN,Help Me,Solved",2018-06-28 18:20:56,2018-06-28 18:20:56,https://twitter.com/statuses/1012400470185447424,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzUnGcYL7gABFRq_,inbound,,slimjimtuc (Jim Hurst),"""@firefox Isn't it Firefox that fired an executive under pressure from gay activists for contributing to the prop 8 initiative in California ?""","EN,Help Me,RAM",2018-06-28 18:20:18,2018-06-28 18:20:18,https://twitter.com/statuses/1012400312651567104,,
